Text,Index
['有葬場'],8
['有葬場'],3
"['嗚嗚', '嗚嗚', '嗚嗚']",8
['刀'],14
"['快點', '看', '第', '集']",14
"['看到', '哭', '重複', '觀看']",14
"['搥', '心肝']",14
"['好久沒', '看到', '保羅']",8
"['這段', '刪減', '好多']",8
"['保羅', '真的', '爸爸']",6
"['阿梅會當', '聯誼']",0
"['假', '甲', '打架', '真', '聯誼']",2
"['看', '過場', '畫面', '真的', '喜歡', '畫風', '無一郎', '吐舌', '可愛']",0
['愛'],1
"['鬼滅', '過場', '圖', '讚']",0
"['喜歡', '鬼滅', '過場', '圖']",1
"['好看', '過場', '圖']",1
"['注意', '天元', '超帥']",0
['可愛'],0
"['蛇戀', '太棒了', '小時候', '義勇', '真的', '很萌']",0
"['吐舌', '愛']",1
"['吐舌', '愛']",16
"['第一張', '右邊', '小可愛', '到底', '誰']",0
['吐舌頭'],0
['可愛'],0
['可愛'],1
"['吐舌', '超色']",0
"['蛇柱', '眼神']",9
"['中華', '一番', '台語', '版', '預告', '搶先', '看']",3
"['不要', '啊啊啊', '愛你']",1
"['日本', '消息', '分享', '消息來源', '官']",11
"['吃', '乾淨', '天元', '會來', '跳舞']",2
"['吃', '乾淨']",0
"['中華', '一番', '台語', '版', '預告', '搶先', '看']",3
"['大麻', '配音', '加', '大麻']",3
"['關於', '動漫', '最愛', '日配', '再來', '台語', '配音']",2
"['休', '東', '嘎']",5
"['太', '天才']",0
['愛死'],0
"['開始', '光頭', '好像', '黃', '宣']",5
"['愛死', '好棒']",0
['愛死'],0
"['修東', '嘎']",2
"['日本', '消息', '分享', '防風', '少年']",11
"['風面', '模特兒', '兔耳山', '丁子']",11
"['高光', '小兔', '可愛']",0
"['小兔兔', '可愛']",0
"['橋段', '希望', '台', '語版', '快來', '留言', '分享', '喜歡', '段落']",3
['台語'],2
['全集'],0
"['希望', '全集', '能配']",0
"['台灣', '國罵', '看']",6
['梅田'],1
"['一幕', '真的', '好棒']",14
"['心疼', '兔兔', '龜', '龜']",14
"['啊啊啊', '時', '透透', '透透', '透透', '透']",1
"['啊啊啊', '時', '透透', '透透', '透透', '透']",6
"['啊啊啊', '時', '透透', '透透', '透透', '透']",3
"['啊啊啊', '時', '透透', '透透', '透透', '透']",0
"['人中之龍', '牧村', '實', '很棒', '詮釋']",12
"['酷', '拉皮', '卡', '墮', '姬']",1
"['酷', '拉皮', '卡', '墮', '姬']",0
"['雷电', '忘川守芽衣', '雷电', '牙衣', '雷电', '将军']",1
"['雷電', '將軍']",6
"['老師', '竟然', '同一天', '生日', '幸運']",0
['女王'],1
['女王'],3
['期待'],0
"['獲得', '登島', '紀念品']",7
['新宿'],13
['鬼燈'],9
"['鬼燈', '白澤', '太香']",0
"['日本', '啊啊啊', '可惡', '鬼燈', '這套', '好看']",8
"['日本', '啊啊啊', '可惡', '鬼燈', '這套', '好看']",1
"['這首', '有毒']",5
"['令', '釘', '宮病']",2
"['麻煩', '放大', '左下角', '那張', '看清楚']",0
['百合'],0
"['百合', '大法']",3
"['百合', '大法']",0
"['太', '可愛', '必須', '通通', '收回', '家']",0
"['唸起來', '翔語', '蘇志', '翔', '鳥', '屎']",2
['破台語'],2
"['開放性', '題目', '發現', '答案', '出現', '圖片', '上']",2
"['色即是空', '空即是色', '至少', '人生', '色彩']",8
"['單身', '狗']",2
"['右邊', '不是', '抱著', '抱', '枕', '床上', '打滾']",2
"['沒關係', '破防']",8
['生日快樂'],1
['生日快樂'],6
['生日快樂'],1
['生日快樂'],0
['生日快樂'],0
['生日快樂'],12
['生日快樂'],0
['生日快樂'],1
"['戀柱', '生日']",0
"['漂亮', '莉', '可麗絲', '限定', '透卡']",11
"['貪吃', '佩可']",1
"['每次', '看榆井', '想到', '善逸']",2
"['精彩', '回顧', '蘇枋', '逗貓']",2
"['迎接', '藍', '媽媽', '比較', '重要', '順便']",19
['要虐'],8
"['台中', '中友', '百貨', '棟', '國際', '大廳']",13
['爆'],6
['衝'],3
"['這不', '來']",1
"['敗北', '女角', '太多', '慶祝', '動畫', '化', '賀圖']",11
['想要'],0
"['到底', '要水', '幾集']",5
"['希望', '第二季']",0
['台北'],9
"['好久沒', '看', '該來', '補']",1
"['老婆', '倒']",14
"['狂三站', '遠']",8
"['不是', '元', '永慶', '太郎']",2
"['這部', '搞笑', '大', '推']",3
"['嘞', '嘞', '嬢', '様', '玩', '手機', '熬夜', '損傷', '吹彈', '可破', '肌膚', '最後', '警告', '還不', '睡覺', '我們', '起舞', '嘞', '嘞', '攔不住', '大', '小姐']",14
['戀愛'],1
"['暈爛', '賽', '巴斯', '欽']",1
"['打架', '細節', '流暢', '真是太', '滿足']",6
"['今天', '什麼', '吉日', '女神']",1
"['釘', '宮神', '生日快樂']",0
"['米卡', '莎', '生日快樂', '幸福']",1
"['紫羅蘭', '米卡', '莎', '冬月', '謝謝', '石川']",1
"['星', '克洛琳德', '生日快樂']",3
"['我覺', '主公', '烏鴉', '比較', '恐', '佈']",2
"['那眼', '上', '一滴', '淚', '烏鴉', '大哥']",8
"['那眼', '上', '一滴', '淚', '烏鴉', '大哥']",3
"['善逸', '太', '明顯']",2
['大哥'],14
"['烏鴉', '善逸是', '麻雀']",2
"['炭治郎', '認不出來']",2
"['蜜璃', '超好認']",0
"['無一郎', '一只', '經常', '炭治郎', '吵架']",5
"['小編', '放', '洋蔥', '要說']",14
"['大哥', '嗚嗚', '嗚嗚', '嗚嗚']",14
"['煉獄', '大哥', '沒有', '輸']",9
"['可愛', '小', '麻雀']",0
['大哥'],14
['大哥'],9
['大哥'],14
"['最後', '一張']",14
['大哥'],8
['大哥'],14
['大哥'],9
"['速水獎', '烏鴉', '正']",2
"['速水獎', '烏鴉', '正']",0
"['善逸', '最好', '認']",2
"['無一郎', '喜感', '可愛']",5
['大哥'],8
['全對'],0
['洋蔥'],14
['大哥'],9
"['什麼', '善逸是', '麻雀']",2
"['善逸', '麻雀', '想到', '隻', '帶', '去當', '警犬', '柯基']",5
"['產屋', '敷耀', '哉', '隻', '恐怖']",2
"['善逸有', '猜', '意義']",2
"['藍染', '烏']",5
"['一只', '不是', '鴉']",5
"['大哥', '烏鴉', '主人', '身亡', '哭泣', '大哥']",14
"['知道', '二是', '善逸', '第三', '這句', '話', '記得', '不是', '炭治郎', '說過', '時', '透', '無一郎']",5
"['希望', '放', '大哥', '吃', '便當', '圖', '血']",14
"['買', '國語', '配音', '瞬間', '失望', '透', '感謝', '木棉花', '開放']",8
"['買', '國語', '配音', '瞬間', '失望', '透', '感謝', '木棉花', '開放']",16
"['葬儀社', '頭髮', '撩', '全場', '同步', '贊嘆']",9
"['劇場版', '內容', '主線', '重要', '謝謝', '木棉花']",9
['好看'],14
"['耶', '去年', '追完', '馬戲團', '隔天', '巴哈', '下架', '來不及', '看', '謝謝', '木棉花']",9
"['劇場版', '整個', '好帥']",0
"['黑', '執事', '讚']",1
"['好看', '我還', '刷']",1
"['好看', '我還', '刷']",18
"['劇場版', '真心', '推']",12
"['勒', '勒', '劇場版']",2
"['葬儀社', '帥死']",0
"['耶', '開心']",8
"['耶', '開心']",1
['好看'],0
['好暈'],0
"['十龜', '啊啊啊', '沒有', '活']",9
"['可愛', '寶寶', '吃', '煎', '餃']",3
"['可愛', '寶寶', '吃', '煎', '餃']",0
"['看', '刀劍', '劇情']",2
"['獵人', '實境', '解謎', '遊戲', '貪婪', '之島', '篇', '暑假', '重磅', '登場']",11
"['香港', '想要']",8
"['該收', '起來']",6
['愛'],0
"['終於', '免費', '盪鞦韆']",14
"['靠', '真的', '悠遊', '卡']",9
"['求', '代購']",3
"['排隊', '買']",0
"['想', '買']",1
['想要'],0
"['想', '要求', '高雄場']",9
"['漫畫', '普普風', '主題', '框', '即將', '上線']",11
"['瘋狂', '邦', '妮', '漫畫', '系列', '框框', '全', '台', '門市', '半身', '包廂', '單機', '台', '拍', '得到', '唷']",13
"['總有一天', '七', '王子', '絕對', '做成', '本子']",2
"['釘宮', '配音', '劇情', '多爛', '看吧', '更加', '上', '這套', '劇情', '不錯']",2
"['每天', '起床', '看']",1
"['生日快樂', '雪乃配', '讚']",1
"['女神', '早見', '生日快樂']",1
"['心中', '聲優']",3
['女神'],1
['女神'],3
"['小', '編能', '告訴', '左上', '哪一部', '灰常', '感謝']",1
['生日快樂'],0
['神里綾華'],0
['生日快樂'],1
"['早見', '桑', '生日快樂']",0
['樂施'],1
['樂施'],0
['生日快樂'],4
"['沙織', '生日快樂', '聲音', '真的', '好好', '聽']",18
['生日快樂'],2
['生日快樂'],0
['生日快樂'],1
"['願', '該死', '榮光', '歸於', '先鋒', '戰隊']",14
['生日快樂'],1
"['喜歡', '沙織']",0
"['艾梅莉', '約兒', '忍']",1
"['愛', '生日快樂']",1
"['航海王', '大']",12
"['早見', '生日快樂']",1
"['早見', '生日快樂']",0
"['這麼', '可愛', '真是', '抱歉', '洗腦']",2
['生日快樂'],1
"['啊啊啊', '早見', '生日快樂']",0
['爛掉'],8
"['男主', '沒露', '腿', '差評']",8
"['想', '看', '喜歡', '二次元', '三次', '元', '興趣']",2
"['現在', '很紅', '晚安', '大', '小姐', '黑', '執事']",2
"['今日', '同學錄', '同學', '跳']",2
['入魔'],2
"['留言', '區太', '誇張', '音柱', '沒有', '辦法', '保護', '多', '老婆']",2
"['音柱', '燒到']",0
"['少', '一隻', '手', '沒關係', '我來當', '手']",0
"['眼罩', '這麼', '華麗']",0
['老公'],9
['老公'],19
"['小編', '發點', '無一郎']",4
"['微笑', '太', '犯規']",1
"['真的', '帥']",14
"['素顏', '比較', '正']",1
"['天', '好帥', '排隊']",6
"['常陸院', '雙子', '想', '看到', '文藝復興']",2
"['常陸院', '雙子', '想', '看到', '文藝復興']",0
"['希露', '菲', '婆']",0
"['白髮', '最愛']",0
['善逸'],3
"['難得', '看到', '打工', '魔王']",2
"['花音', '可愛']",1
"['花音', '可愛']",0
"['希露', '菲']",1
"['希露', '菲']",3
"['歐配', '拉超', '可愛']",2
['菲茲'],18
"['歐', '佩拉', '貓咪']",1
"['第六', '原來', '算是', '煙火']",17
"['沒有', '高木', '同學']",0
"['甚麼', '出', '第二季']",8
"['竟然', '沒有', '打上', '花火']",8
"['第六', '魔導', '精靈', '力']",2
"['为', '美好', '世界', '献上', '祝福', '算', '烟火', '吗']",2
"['無限', '城篇', '還沒播', '狛', '治', '戀', '雪', '一起', '看', '煙火', '最美']",17
"['惠惠', '算', '煙火']",2
"['左下角', '限量版']",2
['角色'],5
"['指尖', '相觸', '上']",8
"['洛伊', '德']",5
"['根本', '不', '記得', '輝夜', '姬', '超久', '看']",2
"['核爆', '現場']",2
"['確定', '煙火']",5
"['第六個', '秒', '懂']",2
"['希望', '胰臟', '煙火']",8
"['經費', '六個', '畫面', '噴最多', '鬼滅', '看起來', '立體']",5
['海夢'],0
"['第', '最好', '煙火']",5
"['青', '宿舍', '奇蹟']",11
"['真心', '爸爸', '舊版', '畫風', '比較', '好看']",8
"['拔', '出奧步']",2
"['拔', '淚', '痣']",16
"['自己', '用電', '繪', '動畫', '文森', '眉毛', '改細', '喜歡', '新', '公司', '擅長', '畫', '美少女', '少年', '直接', '謝爾', '可愛', '翻', '好幾倍', '文森', '眉毛', '真的']",2
"['自己', '用電', '繪', '動畫', '文森', '眉毛', '改細', '喜歡', '新', '公司', '擅長', '畫', '美少女', '少年', '直接', '謝爾', '可愛', '翻', '好幾倍', '文森', '眉毛', '真的']",16
"['畫面', '想', '回去', '看']",2
"['咧', '咧']",2
"['現場', '販售', '新', '繪製圖', '商品']",11
"['日本', '消息', '分享', '防風', '少年']",11
"['風面', '模特兒', '梅宮']",11
['生日'],0
['生日快樂'],1
"['好久不見', '雙子', '寶寶']",1
"['藍波', '可愛']",0
"['藍波', '真的', '屁', '祝', '生日快樂']",1
"['害', '期待', '久', '打']",8
"['害', '期待', '久', '打']",8
"['勒', '勒']",3
"['勒', '勒', '可愛', '少爺', '乖乖', '上床', '睡覺', '囉']",2
['跳舞'],2
['波醬'],1
"['勒', '勒', '真是', '攔不住', '大少爺']",5
"['七龍珠', '算是', '另類', '美食', '番']",2
"['東', '喰', '下飯', '神作']",3
"['沒有', '紫苑', '飯糰']",17
"['竟然', '無芙莉蓮']",2
"['約會', '大', '作戰', '記得', '一集', '紫色', '火鍋']",2
"['鬼滅', '河豚', '刺身', '蝴蝶', '忍']",2
"['肌肉', '魔法', '奶油', '泡', '芙']",5
"['不', '黑', '執事', '確實', '美食', '番']",0
"['吃', '黑', '執事', '派', '拉肚子']",2
"['真的', '經費', '之刃']",5
"['懷疑', '鬼滅', '聲優', '不用', '錢']",2
"['聲優', '不用', '錢']",2
['陣容堅強'],2
"['好笑', '路人', '大', '咖', '聲優']",2
"['不用', '等', '沒關係']",5
"['睡', '演唱會', '叫', '就行了']",5
"['說', '妳']",17
"['之後', '洗版']",2
['可愛'],1
"['錆', '兎', '推']",1
"['錆', '兔']",16
"['還好', '我靖', '兔', '星']",4
['兔子'],1
['兔子'],0
"['精裝', '收藏', '盒', '一人', '一本']",11
"['指定', '口袋', '卡片', '一人', '一張']",11
['第一'],4
"['拜託', '中', '村', '不要', '再講', '話']",2
"['梅宮', '好帥']",0
['超帥'],0
"['成為', '第二個', '五條']",14
"['好帥', '唷']",1
['有喜'],8
['魯迪'],3
"['魯迪', '成功']",6
"['神槍手', '一發', '中']",12
"['神槍手', '一發', '中']",2
"['對不起', '艾莉絲', '派', '想', '艾莉絲']",8
"['杖', '劍', '魔劍', '譚', '年', '七月', '新番']",11
"['第二', '彈是', '珂', '蕾', '特']",11
"['日本', '消息', '分享', '消息來源', '官']",11
"['前野智昭配', '彌生', '春', '祝', '生日快樂']",1
['生日快樂'],1
['兔兔'],1
['兔兔'],6
"['一瞬間', '看成', '渚']",2
"['黑澤', '安達']",16
"['其實', '這段', '蠻', '感人', '第', '集', '更', '想', '哭']",14
"['動畫', '不是', '卡通']",3
"['每次', '看到', '惡意', '三個', '字', '想', '嗆']",0
"['以前', '想法', '動漫', '受', '日本', '文化', '講法', '卡通', '英語', '直接', '音譯', '動畫', '意思']",2
['惡意'],0
"['完全', '一樣']",5
"['卡通', '來來來', '小朋友', '我來給', '看', '黑獸']",18
['感同身受'],4
"['第三句', '真的', '生氣', '買', '什麼', '關你', '屁事']",3
"['忍姐', '盛世', '美顏']",0
"['這張', '超好']",5
"['不說', '狂熱']",2
"['之前', '胡蝶', '適合', '當迷']",5
"['最後', '一句', '惹怒']",8
"['摸', '模型', '等', '化成灰']",2
"['啊啊啊', '回歸']",0
['等'],1
"['讚', '嘆', '木棉花']",12
"['木棉花', '大哥']",6
"['勒', '勒']",0
"['好笑', '什麼', '圖片', '聲音']",5
"['熬夜', '皮膚', '變壞', '最後', '警告', '現在', '還不', '睡覺', '跳舞', '咧', '咧', '攔不住', '大', '小姐']",4
"['勒', '勒']",1
"['超強', '瀉藥', '肉派']",17
"['瀏覽', '時間', '凌晨', '點']",2
"['頭髮', '不是', '放在', '眼鏡', '底下']",2
['好聽'],9
"['通通', '全台', '唯一']",3
"['一個', '小卡', '吃飯', '一個', '史萊姆', '娃娃', '吃飯']",2
"['吃火鍋', '梗']",2
"['神', '即將', '降臨']",6
"['師兄', '寵他']",0
"['剛剛', '看到', '義勇', '笑']",0
"['周邊', '商品', '預購']",11
"['鋸齒', '牙']",2
"['舔', '一下', '並傲', '嬌', '說', '想', '不想', '試試看', '秒', '睡']",2
"['致敬', '勇者', '義彥']",2
"['奇', '犽', '打', '裡', '印象', '畢竟', '回放', '地方']",2
['兩題'],2
"['錯一題', '太難']",2
"['第一', '題', '題目', '不', '知道']",2
"['當然', '利姆路']",9
"['沒有', '庫', '洛德']",16
"['迪爾奇拉好', '少', '人選']",4
"['沒有', '薩岡']",2
['利姆路'],1
"['庫', '洛德', '大人', '不', '不選']",0
['黃昏'],3
['真奧'],0
['萌王'],1
"['卜', '寶']",1
['利姆路'],1
"['當然', '可愛', '利姆路']",0
['利姆路'],0
"['魔王', '勇者', '紅玉之瞳', '魔王']",6
"['魔王', '勇者', '魔王']",1
"['卜', '寶']",0
['阿諾斯'],1
['利姆路'],1
"['伊伏', '洛基', '亚']",0
"['非利姆露', '不可']",1
['利姆露'],1
['利姆露'],3
"['當然', '魔王', '黃昏']",0
"['當然', '可愛', '卜寶拉']",0
"['第一張', '直接', '被帥', '死']",9
"['說', '說', '成為莉姆露', '想', '每天', '開會']",2
"['投利姆路', '坦派', '斯特', '一票']",3
"['利姆路', '第一']",1
"['狩獵', '史萊姆', '三百年', '不知不覺', '練', '魔王', '妹妹', '可愛']",6
"['魔王', '黃昏', '見到', '栖夜', '公主']",0
['利姆路'],9
"['第六天', '魔王', '織田信長', '我來', '亂']",5
"['萌王', '利姆路']",0
"['沒事', '打完', '還會', '繼續', '開會']",6
"['百年', '任務', '回來']",14
"['厉害', '选龙', '消失', '日子']",3
"['好奇', '伊格', '尼亞', '找', '誰', '配音', '期待']",1
"['好奇', '伊格', '尼亞', '找', '誰', '配音', '期待']",0
['期待'],9
['有生之年'],14
"['太棒了', '代理']",0
['期待'],1
"['飾演', '鬼滅', '之刃', '柱', '訓練', '篇', '竈門', '炭治郎', '花', '江夏', '樹來', '打招呼', '分享', '鬼滅', '之刃', '柱', '訓練', '篇', '值得', '期待', '亮點']",11
"['昨天', '看到', '新', '直接', '飛', '上天', '超久', '之前', '看']",2
"['全', '台', '全家', '便利商店']",13
"['忙裡', '偷閒', '一下下']",4
"['享受', '美好', '下午茶', '時光']",11
"['實在', '太', '幸福', '惹']",1
"['優惠', '資訊']",11
"['假日', '全家', '買', '下午茶']",0
"['下次', '買']",0
"['提拉', '米蘇', '好吃']",1
"['窗外', '景選得', '好好看', '重點', '錯誤']",18
"['窗外', '景選得', '好好看', '重點', '錯誤']",0
['買'],0
"['貼心', '唷', '冰塊', '融化', '咖啡', '真的', '不', '好喝']",9
['買'],0
"['變淡', '讚']",0
"['變淡', '慢慢', '喝耶']",0
"['冰磚', '好像', '不錯']",1
"['這我', '需要']",2
"['冰磚', '拿', '鐵', '太', '讚']",0
"['買', '冰磚', '拿', '鐵']",0
"['新竹', '青森', '塩', '選', '燒肉']",13
['來'],4
"['其實', '剛好', '位置']",5
"['一個', '吃', '燒肉', '方便']",11
"['吃', '起來', '符合', '價位', '豐富']",18
"['吃', '起來', '符合', '價位', '豐富']",4
